project_id,state,project_type,land_area_hectares,affected_families,compensation_disbursed_pct,approval_stage_days,legal_disputes_count,rehabilitation_progress_pct,documentation_completeness_pct,stakeholder_responsiveness_score,past_dept_delay_rate_pct,delayed
LA-1800,Uttar Pradesh,Irrigation Canal,15.1,408,61.2,264,2,79.8,91.9,2.4,21.0,0
LA-1801,Madhya Pradesh,Railway,27.0,1839,89.9,540,1,70.4,75.0,7.4,10.3,0
LA-1802,Gujarat,Industrial Corridor,70.4,506,84.0,533,1,74.3,59.0,6.1,27.4,0
LA-1803,Assam,Dam/Reservoir,18.7,210,32.1,134,0,31.2,52.1,5.8,22.3,0
LA-1804,Kerala,Dam/Reservoir,81.4,910,36.0,432,0,45.7,88.6,1.7,49.2,1
LA-1805,Punjab,Highway,23.7,18,14.4,575,2,66.2,68.3,2.5,42.7,1
LA-1806,Gujarat,Irrigation Canal,21.1,688,33.3,754,0,42.7,61.7,4.6,78.9,1
LA-1807,Maharashtra,Railway,14.7,1710,51.9,799,0,53.7,89.9,5.0,59.6,0
LA-1808,Rajasthan,Irrigation Canal,23.9,538,50.0,352,0,33.6,94.4,4.4,24.2,0
LA-1809,Jharkhand,Industrial Corridor,63.8,1409,26.3,582,1,56.8,47.3,5.5,55.2,1
LA-1810,Uttar Pradesh,Irrigation Canal,27.0,982,52.0,165,2,54.0,86.1,7.6,64.9,1
LA-1811,Assam,Highway,85.7,713,61.7,807,0,40.8,83.0,6.7,44.6,0
LA-1812,Telangana,Industrial Corridor,43.1,1324,46.8,782,3,61.8,59.9,6.5,43.6,1
LA-1813,Madhya Pradesh,Highway,46.1,1193,26.5,899,0,22.8,56.9,6.0,33.7,1
LA-1814,Punjab,Railway,20.6,639,72.1,442,1,37.0,60.9,2.8,19.7,0
LA-1815,Haryana,Highway,94.5,450,59.4,329,1,49.2,45.6,6.4,12.5,0
LA-1816,Uttar Pradesh,Highway,72.2,1834,44.9,684,0,78.2,32.8,2.4,22.6,1
LA-1817,Maharashtra,Power Transmission Line,70.8,340,30.5,653,0,64.9,64.5,7.4,17.3,1
LA-1818,Telangana,Port Development,36.9,1919,94.3,198,0,33.7,80.6,5.1,17.0,0
LA-1819,Jharkhand,Port Development,13.0,944,62.8,490,1,16.5,82.9,6.2,20.1,0
LA-1820,Uttar Pradesh,Highway,47.9,1993,26.6,582,0,39.3,68.0,8.8,21.8,0
LA-1821,Telangana,Highway,61.9,709,52.8,414,2,35.2,81.7,4.4,4.1,0
LA-1822,Bihar,Irrigation Canal,62.3,1133,56.1,340,1,34.4,87.8,1.9,25.5,0
LA-1823,Telangana,Urban Metro,56.5,1232,45.9,223,2,32.3,66.7,9.0,26.8,0
LA-1824,Odisha,Urban Metro,54.8,680,55.4,376,0,82.5,85.6,4.3,26.4,0
LA-1825,Maharashtra,Port Development,23.6,440,23.4,228,0,75.6,69.3,4.7,63.5,0
LA-1826,Telangana,Irrigation Canal,24.6,1043,38.4,277,1,71.6,76.6,3.7,25.9,0
LA-1827,Assam,Railway,14.9,1327,59.9,174,0,3.2,73.7,4.8,57.5,0
LA-1828,Haryana,Highway,86.4,526,76.6,344,1,47.4,91.1,5.7,14.9,0
LA-1829,Uttar Pradesh,Railway,143.2,1534,31.1,572,1,52.3,94.5,8.6,52.5,0
LA-1830,West Bengal,Highway,236.1,1279,68.0,346,0,54.1,94.7,7.5,62.3,0
LA-1831,West Bengal,Port Development,50.5,337,72.2,136,0,67.6,90.5,5.6,8.9,0
LA-1832,Karnataka,Irrigation Canal,54.9,1877,76.2,723,1,10.9,63.1,7.9,50.6,1
LA-1833,Bihar,Port Development,38.1,92,47.8,393,0,69.9,92.6,8.6,33.9,0
LA-1834,Haryana,Industrial Corridor,49.9,1309,95.0,529,1,21.4,69.1,1.5,60.3,1
LA-1835,Punjab,Industrial Corridor,18.7,881,31.1,475,0,68.9,98.9,6.3,51.2,0
LA-1836,Punjab,Power Transmission Line,37.5,1309,48.3,460,1,57.0,75.9,1.4,62.8,0
LA-1837,West Bengal,Port Development,21.3,1549,33.0,400,1,59.3,89.2,3.8,63.8,0
LA-1838,Uttar Pradesh,Highway,33.7,1375,46.8,682,0,66.2,42.0,7.9,33.0,0
LA-1839,Assam,Highway,23.0,1303,45.4,770,0,31.4,89.9,8.1,35.8,0
LA-1840,Madhya Pradesh,Power Transmission Line,61.9,1682,45.4,814,0,47.3,72.9,9.0,10.3,1
LA-1841,Telangana,Power Transmission Line,67.5,1405,85.3,404,0,20.6,94.1,5.5,36.9,0
LA-1842,Assam,Industrial Corridor,53.6,1628,54.4,313,1,42.0,59.3,1.8,68.6,0
LA-1843,Uttar Pradesh,Urban Metro,24.7,808,33.9,83,1,28.1,71.9,2.1,68.8,0
LA-1844,Uttar Pradesh,Industrial Corridor,13.9,409,70.2,404,0,27.5,86.9,3.2,40.3,0
LA-1845,Uttar Pradesh,Irrigation Canal,68.1,473,41.8,893,1,51.3,72.8,4.3,80.7,1
LA-1846,Bihar,Irrigation Canal,42.9,1226,68.6,241,1,50.7,49.9,5.7,47.3,0
LA-1847,Uttar Pradesh,Port Development,6.8,1065,32.8,762,1,46.5,71.0,6.8,22.1,0
LA-1848,Haryana,Railway,47.6,158,39.5,683,0,15.7,83.4,2.5,19.5,1
LA-1849,Odisha,Industrial Corridor,55.2,412,29.9,597,1,51.3,87.5,2.7,68.9,1
LA-1850,Jharkhand,Industrial Corridor,9.6,1935,56.8,513,1,8.3,90.5,2.6,8.9,0
LA-1851,Punjab,Port Development,62.7,1453,47.5,683,1,79.5,53.5,7.8,63.3,1
LA-1852,Jharkhand,Urban Metro,11.3,1511,48.2,97,1,38.6,96.2,3.7,47.3,0
LA-1853,West Bengal,Power Transmission Line,22.4,397,68.0,124,1,11.6,72.3,2.5,24.3,0
LA-1854,Madhya Pradesh,Irrigation Canal,11.4,133,42.7,184,0,7.3,42.2,4.9,93.8,1
LA-1855,Haryana,Irrigation Canal,20.4,586,38.9,691,1,7.1,88.2,3.2,41.7,1
LA-1856,West Bengal,Power Transmission Line,14.0,1714,49.1,394,0,62.1,60.0,4.3,31.0,1
LA-1857,Uttar Pradesh,Railway,86.0,1015,71.6,194,2,8.7,92.7,8.4,36.3,0
LA-1858,Telangana,Urban Metro,35.4,1570,85.2,49,1,24.2,84.8,4.0,51.2,0
LA-1859,Punjab,Railway,29.6,975,30.8,445,0,76.2,94.6,2.6,72.3,0
LA-1860,Jharkhand,Urban Metro,91.6,982,93.3,364,0,41.0,83.9,3.1,17.0,0
LA-1861,Assam,Port Development,88.4,1203,63.1,168,1,55.3,94.2,1.3,38.7,0
LA-1862,Maharashtra,Dam/Reservoir,31.6,1918,33.2,30,0,13.0,50.8,9.1,45.3,0
LA-1863,Punjab,Highway,52.9,877,49.5,680,1,37.3,84.4,7.3,18.1,0
LA-1864,Haryana,Port Development,26.4,1193,20.8,703,0,23.9,94.7,5.2,47.6,0
LA-1865,Kerala,Highway,39.7,1839,41.7,228,0,20.7,50.6,6.0,28.7,0
LA-1866,Haryana,Irrigation Canal,16.6,747,70.8,449,1,61.2,94.6,3.3,20.9,0
LA-1867,Haryana,Railway,58.6,1680,80.7,235,1,23.8,51.5,4.6,70.1,1
LA-1868,Karnataka,Railway,94.1,1072,19.5,373,0,15.9,51.6,3.9,61.7,1
LA-1869,Uttar Pradesh,Railway,83.1,1758,14.8,107,1,5.5,93.2,8.4,37.6,0
LA-1870,Karnataka,Highway,44.5,938,44.7,852,0,50.7,89.9,7.7,23.0,0
LA-1871,West Bengal,Port Development,6.0,1260,44.0,651,0,68.0,84.2,3.6,37.4,0
LA-1872,Maharashtra,Highway,25.3,649,68.5,811,0,50.7,14.4,7.9,6.6,1
LA-1873,Maharashtra,Power Transmission Line,39.7,1271,15.0,273,0,73.9,96.7,1.8,70.2,0
LA-1874,Kerala,Urban Metro,12.2,655,59.7,786,1,76.6,99.3,2.8,18.9,1
LA-1875,Gujarat,Dam/Reservoir,10.2,1220,76.5,471,1,76.5,55.6,2.0,33.0,0
LA-1876,Gujarat,Port Development,111.9,1578,94.1,186,1,55.4,55.5,3.1,41.3,0
LA-1877,Kerala,Railway,76.5,872,64.5,305,1,39.3,86.9,3.0,83.2,0
LA-1878,Gujarat,Dam/Reservoir,61.9,861,22.9,732,1,29.3,89.9,9.1,50.2,0
LA-1879,Telangana,Urban Metro,70.5,647,34.9,699,1,76.1,65.2,3.9,52.3,1
LA-1880,Maharashtra,Railway,14.5,1462,31.2,651,1,53.7,90.9,4.2,72.0,0
LA-1881,Haryana,Power Transmission Line,19.8,1186,52.5,211,2,43.8,86.0,1.9,33.7,0
LA-1882,Karnataka,Dam/Reservoir,50.6,1035,89.4,586,0,47.2,81.8,1.6,47.6,0
LA-1883,Bihar,Power Transmission Line,53.5,55,32.9,847,1,63.2,95.8,3.0,32.0,1
LA-1884,Haryana,Railway,11.5,224,44.6,53,0,46.1,91.4,2.2,35.8,0
LA-1885,Kerala,Dam/Reservoir,48.0,19,1.9,295,0,79.2,47.6,4.1,44.4,0
LA-1886,Uttar Pradesh,Dam/Reservoir,40.2,1701,21.8,81,0,30.4,87.6,2.7,31.4,0
LA-1887,West Bengal,Dam/Reservoir,81.3,1704,34.2,102,0,31.5,73.3,2.6,41.6,1
LA-1888,Uttar Pradesh,Dam/Reservoir,53.7,140,74.4,898,0,35.1,48.2,6.8,39.6,0
LA-1889,Madhya Pradesh,Port Development,120.5,97,70.2,223,0,47.9,73.3,9.5,44.2,0
LA-1890,Maharashtra,Power Transmission Line,31.7,1563,78.3,169,0,49.6,31.0,1.1,25.5,0
LA-1891,Kerala,Railway,15.4,1051,30.3,75,1,43.3,78.7,7.4,21.2,0
LA-1892,Gujarat,Industrial Corridor,118.3,621,68.0,883,0,25.7,84.2,6.9,22.2,0
LA-1893,Jharkhand,Railway,55.8,1231,57.0,427,0,56.1,54.0,6.3,11.1,0
LA-1894,Kerala,Power Transmission Line,40.4,476,59.6,714,0,35.8,69.7,7.2,37.4,0
LA-1895,Odisha,Urban Metro,20.4,400,17.7,232,0,71.4,59.6,5.6,30.8,1
LA-1896,Gujarat,Dam/Reservoir,32.0,738,64.1,580,0,4.5,73.5,9.3,20.9,0
LA-1897,Uttar Pradesh,Irrigation Canal,30.6,1791,93.1,798,0,36.0,64.4,2.4,22.8,0
LA-1898,Maharashtra,Irrigation Canal,14.8,1535,32.7,607,1,73.4,51.0,5.3,31.6,0
LA-1899,Odisha,Urban Metro,3.9,384,18.3,470,0,32.4,79.9,6.9,47.2,1
LA-1900,Uttar Pradesh,Highway,30.1,1125,97.6,197,0,25.6,39.2,9.2,20.5,0
LA-1901,Uttar Pradesh,Industrial Corridor,71.7,1769,65.2,217,0,26.0,72.9,5.4,38.0,1
LA-1902,West Bengal,Urban Metro,99.5,1903,71.7,541,0,64.2,64.3,9.8,44.7,1
LA-1903,Assam,Industrial Corridor,83.5,1527,85.1,411,0,11.8,99.6,6.9,35.2,0
LA-1904,Karnataka,Power Transmission Line,86.8,262,80.1,51,0,23.8,77.3,7.3,55.3,0
LA-1905,Kerala,Port Development,16.5,485,34.5,184,0,75.0,7.6,8.4,73.1,0
LA-1906,Rajasthan,Irrigation Canal,51.3,441,20.0,394,1,17.8,86.5,7.6,11.9,0
LA-1907,Bihar,Urban Metro,62.2,305,79.1,169,0,76.9,63.5,5.7,76.2,0
LA-1908,Tamil Nadu,Power Transmission Line,65.1,354,35.6,503,0,81.2,80.6,8.0,25.0,0
LA-1909,Maharashtra,Highway,39.7,635,25.4,277,0,66.5,53.1,1.3,41.1,0
LA-1910,Punjab,Industrial Corridor,46.8,1113,83.2,269,1,37.9,50.1,9.4,12.8,0
LA-1911,Bihar,Highway,81.8,798,27.0,106,0,32.3,83.1,8.4,24.8,0
LA-1912,Rajasthan,Dam/Reservoir,60.6,844,41.5,457,1,73.7,95.2,6.7,56.1,0
LA-1913,Jharkhand,Industrial Corridor,68.8,495,83.5,177,0,43.6,52.4,1.6,53.0,0
LA-1914,Odisha,Irrigation Canal,28.9,306,12.9,571,2,52.8,97.9,3.7,39.3,1
LA-1915,Karnataka,Power Transmission Line,66.3,1997,91.0,844,1,10.9,98.6,3.3,17.1,0
LA-1916,Gujarat,Industrial Corridor,46.3,1199,13.0,821,1,85.5,68.3,3.3,44.4,1
LA-1917,Punjab,Irrigation Canal,76.2,463,37.4,603,1,38.7,65.0,7.0,85.6,0
LA-1918,Madhya Pradesh,Irrigation Canal,23.6,1620,19.2,728,0,28.6,84.8,8.9,33.7,0
LA-1919,Telangana,Power Transmission Line,72.0,1662,43.5,829,0,48.9,33.0,7.1,39.0,1
LA-1920,Haryana,Irrigation Canal,32.4,1933,54.7,616,1,87.8,80.1,4.5,63.0,0
LA-1921,Odisha,Port Development,72.2,322,24.9,238,2,39.7,75.7,9.7,17.4,0
LA-1922,Karnataka,Highway,51.5,1281,45.6,455,1,64.8,49.9,8.8,72.4,1
LA-1923,Bihar,Port Development,43.8,1960,26.4,772,2,11.7,52.9,7.2,33.3,1
LA-1924,West Bengal,Irrigation Canal,33.8,1614,47.8,604,0,9.3,97.1,4.6,6.9,0
LA-1925,Jharkhand,Industrial Corridor,40.6,454,25.3,332,2,64.1,72.5,7.2,41.1,1
LA-1926,Gujarat,Railway,30.1,1786,51.4,159,0,28.5,88.3,4.7,55.1,0
LA-1927,Madhya Pradesh,Power Transmission Line,33.2,846,23.4,138,0,39.1,70.7,2.4,49.4,0
LA-1928,Rajasthan,Port Development,59.5,980,50.6,345,2,81.5,84.5,6.6,80.8,0
LA-1929,Odisha,Irrigation Canal,8.1,1119,22.2,726,1,31.1,69.3,7.3,66.7,1
LA-1930,Gujarat,Railway,71.5,1543,36.9,501,1,59.0,88.3,4.1,54.1,1
LA-1931,Kerala,Industrial Corridor,72.4,244,57.3,63,2,29.0,51.4,9.4,45.2,0
LA-1932,Madhya Pradesh,Railway,34.6,1080,25.6,827,0,42.4,40.8,8.7,22.4,1
LA-1933,Telangana,Irrigation Canal,47.7,1634,7.3,370,1,9.6,56.1,6.2,57.9,0
LA-1934,Karnataka,Power Transmission Line,18.5,1099,6.2,357,0,67.7,91.7,1.5,56.9,0
LA-1935,Jharkhand,Industrial Corridor,56.8,552,58.3,739,1,67.3,89.1,1.2,23.1,0
LA-1936,Bihar,Urban Metro,20.7,117,70.9,345,0,67.2,96.2,6.8,6.5,0
LA-1937,Bihar,Urban Metro,1.1,1100,84.0,559,2,10.1,26.0,8.3,53.5,1
LA-1938,Karnataka,Port Development,97.0,1408,70.4,829,0,61.0,47.4,5.5,40.0,0
LA-1939,Gujarat,Highway,16.7,1101,43.1,471,0,60.1,24.8,1.2,65.2,1
LA-1940,Kerala,Irrigation Canal,39.9,1958,1.5,556,0,18.2,66.8,2.3,74.4,1
LA-1941,Rajasthan,Highway,49.0,1207,21.9,324,0,52.7,83.1,2.9,30.4,0
LA-1942,Assam,Highway,59.4,1018,55.0,802,0,61.1,88.4,6.6,25.4,0
LA-1943,Karnataka,Railway,42.6,115,26.7,76,0,3.1,91.5,5.4,28.1,0
LA-1944,Bihar,Industrial Corridor,52.2,1119,59.8,255,1,36.1,79.8,1.9,52.7,1
LA-1945,Maharashtra,Dam/Reservoir,34.0,341,56.3,891,1,42.8,80.5,5.5,34.8,1
LA-1946,Jharkhand,Port Development,9.9,1450,59.9,440,0,19.7,90.8,8.8,19.8,0
LA-1947,Bihar,Urban Metro,41.4,326,37.7,165,0,8.9,26.2,5.0,21.6,0
LA-1948,Jharkhand,Port Development,65.3,1813,81.3,378,1,53.9,32.9,2.3,17.2,0
LA-1949,Madhya Pradesh,Railway,17.6,607,37.2,237,1,13.0,85.6,6.2,75.5,0
LA-1950,Maharashtra,Port Development,49.4,870,82.2,477,1,42.8,63.9,9.4,81.1,0
LA-1951,Madhya Pradesh,Dam/Reservoir,136.4,294,23.8,219,0,86.1,79.2,2.0,27.1,0
LA-1952,Odisha,Highway,39.3,425,79.2,365,1,9.1,64.4,2.4,56.7,0
LA-1953,Rajasthan,Power Transmission Line,40.9,1844,57.6,818,1,58.8,75.1,6.1,17.2,1
LA-1954,Punjab,Port Development,9.0,570,23.2,83,2,35.9,58.3,4.1,43.4,1
LA-1955,Odisha,Power Transmission Line,15.7,1028,9.4,689,2,26.3,66.3,9.1,53.2,1
LA-1956,Rajasthan,Port Development,20.9,1962,69.9,79,0,54.2,58.4,7.4,61.5,0
LA-1957,Telangana,Dam/Reservoir,63.5,1249,36.2,417,0,26.9,97.8,2.3,43.5,1
LA-1958,Jharkhand,Power Transmission Line,18.8,88,40.0,604,1,58.0,44.7,8.8,23.7,0
LA-1959,Rajasthan,Highway,55.9,718,54.0,860,1,70.6,93.5,6.8,68.2,0
LA-1960,Bihar,Irrigation Canal,22.6,776,35.0,232,1,79.2,38.8,5.4,15.7,0
LA-1961,Rajasthan,Railway,9.4,556,76.7,56,1,60.3,83.7,3.3,50.7,0
LA-1962,Haryana,Power Transmission Line,69.0,486,53.9,678,0,54.3,91.5,6.8,87.7,0
LA-1963,West Bengal,Industrial Corridor,30.9,1008,83.4,805,0,37.5,91.2,9.1,25.6,0
LA-1964,Jharkhand,Power Transmission Line,59.7,757,25.1,512,1,31.1,66.5,1.3,50.9,1
LA-1965,Odisha,Railway,9.0,592,43.5,63,1,27.5,43.8,4.4,43.8,0
LA-1966,Odisha,Irrigation Canal,3.4,828,42.6,455,1,29.0,52.8,9.4,53.1,1
LA-1967,Tamil Nadu,Urban Metro,46.0,690,17.4,358,0,47.2,82.7,4.4,48.8,0
LA-1968,Assam,Highway,15.2,461,80.5,411,0,16.8,61.9,1.3,55.0,0
LA-1969,Uttar Pradesh,Railway,45.5,908,51.1,58,0,45.6,49.3,1.9,39.6,0
LA-1970,Madhya Pradesh,Dam/Reservoir,46.2,1884,33.5,292,2,42.8,97.2,7.2,46.3,1
LA-1971,Rajasthan,Highway,41.9,1013,23.8,899,1,20.2,94.5,7.3,60.9,0
LA-1972,Karnataka,Power Transmission Line,86.3,1197,48.5,50,1,30.4,60.3,2.0,86.9,0
LA-1973,Karnataka,Railway,55.2,1968,6.8,823,1,27.2,83.6,3.0,52.9,1
LA-1974,Bihar,Highway,136.4,1229,46.1,470,1,46.7,65.3,6.1,28.3,0
LA-1975,West Bengal,Power Transmission Line,31.6,450,26.4,530,3,64.8,93.8,7.2,36.8,1
LA-1976,Maharashtra,Industrial Corridor,12.5,799,38.8,840,1,41.8,70.6,2.4,46.7,1
LA-1977,Odisha,Railway,24.0,978,28.3,203,1,43.4,86.6,5.1,35.9,0
LA-1978,Tamil Nadu,Highway,33.2,952,74.9,886,1,50.3,42.4,6.1,13.4,0
LA-1979,Odisha,Railway,144.0,303,65.6,256,0,11.5,90.8,1.4,32.2,0
LA-1980,Odisha,Urban Metro,43.8,216,67.9,320,0,61.0,74.5,3.0,34.3,0
LA-1981,Kerala,Port Development,88.5,703,35.5,410,0,16.8,53.8,9.3,18.9,0
LA-1982,Gujarat,Railway,29.5,1828,52.8,545,0,10.0,77.9,8.9,25.7,0
LA-1983,Telangana,Irrigation Canal,26.6,1436,19.9,297,2,41.5,23.8,3.9,4.0,1
LA-1984,Odisha,Irrigation Canal,8.6,1684,43.6,715,1,77.6,87.1,8.8,31.5,0
LA-1985,Telangana,Irrigation Canal,140.9,353,93.9,28,0,36.2,93.0,6.7,39.5,0
LA-1986,Odisha,Railway,108.9,831,56.1,603,0,34.8,75.7,9.8,27.7,0
LA-1987,Tamil Nadu,Highway,49.8,1164,88.3,594,0,62.8,80.1,9.7,33.3,0
LA-1988,West Bengal,Industrial Corridor,34.7,871,11.9,485,1,33.2,76.3,6.6,86.2,1
LA-1989,Punjab,Irrigation Canal,45.0,836,26.7,555,1,25.5,91.3,5.2,49.7,0
LA-1990,Tamil Nadu,Irrigation Canal,12.0,722,54.9,675,0,18.5,89.0,2.3,41.5,0
LA-1991,Gujarat,Irrigation Canal,59.6,107,38.1,814,1,54.4,86.8,5.8,44.7,0
LA-1992,West Bengal,Dam/Reservoir,102.9,1715,78.2,204,1,73.5,75.8,4.6,35.0,0
LA-1993,Rajasthan,Industrial Corridor,106.4,1866,68.7,434,0,88.0,56.9,6.8,33.6,0
LA-1994,Gujarat,Power Transmission Line,9.0,166,51.1,510,0,58.7,96.3,1.8,28.6,0
LA-1995,Telangana,Railway,88.0,830,39.3,316,0,20.4,70.1,8.5,21.4,0
LA-1996,Gujarat,Port Development,12.1,1038,37.7,876,0,46.7,60.6,9.7,60.8,1
LA-1997,Tamil Nadu,Dam/Reservoir,3.7,1568,42.3,465,0,28.5,68.0,2.9,19.7,1
LA-1998,Jharkhand,Highway,90.2,1973,72.1,537,1,75.0,65.9,6.7,51.9,1
LA-1999,Gujarat,Dam/Reservoir,27.5,835,12.5,183,0,40.5,68.5,8.2,5.3,0
LA-2000,Punjab,Urban Metro,81.7,1499,27.8,380,0,37.5,37.4,6.0,28.5,0
LA-2001,Kerala,Highway,76.7,1875,14.8,566,1,62.3,64.7,9.4,45.9,1
LA-2002,Gujarat,Port Development,70.1,1661,34.3,391,1,45.7,93.5,5.6,53.2,1
LA-2003,Assam,Highway,44.6,584,21.2,695,0,79.0,77.4,3.4,14.6,0
LA-2004,Bihar,Highway,13.5,1635,53.1,131,0,42.8,64.0,5.2,32.3,0
LA-2005,Assam,Highway,33.2,827,39.3,146,0,76.9,26.0,5.4,57.6,0
LA-2006,Haryana,Power Transmission Line,107.6,39,32.7,311,1,49.4,82.0,3.3,14.8,0
LA-2007,Gujarat,Industrial Corridor,83.2,1518,12.3,293,0,49.4,15.4,8.1,19.0,1
LA-2008,Kerala,Power Transmission Line,34.6,1671,28.3,735,1,90.2,86.4,6.6,23.7,1
LA-2009,Gujarat,Highway,34.3,690,85.8,782,0,12.5,43.1,4.3,48.7,1
LA-2010,Madhya Pradesh,Railway,65.7,904,38.7,430,2,20.8,30.5,4.8,43.4,1
LA-2011,Punjab,Port Development,47.1,731,77.8,459,0,34.8,89.9,4.3,45.3,0
LA-2012,West Bengal,Dam/Reservoir,36.1,238,47.9,271,0,52.8,70.7,5.0,15.9,0
LA-2013,Tamil Nadu,Port Development,61.9,1989,75.2,483,0,49.2,92.7,5.8,9.9,0
LA-2014,Gujarat,Highway,60.4,50,37.7,638,1,7.7,86.9,4.0,75.2,1
LA-2015,Haryana,Port Development,24.6,1113,65.0,652,1,30.6,41.9,8.4,24.2,0
LA-2016,Rajasthan,Urban Metro,54.3,34,17.4,872,0,47.6,76.8,9.4,9.3,0
LA-2017,Karnataka,Industrial Corridor,57.8,1380,69.3,524,0,60.9,46.6,5.7,27.1,0
LA-2018,Uttar Pradesh,Railway,42.1,1802,69.6,312,0,63.5,73.7,7.4,54.0,0
LA-2019,Maharashtra,Dam/Reservoir,22.3,1288,84.4,71,2,25.4,70.1,9.4,64.1,0
LA-2020,Uttar Pradesh,Power Transmission Line,32.4,1214,26.9,622,1,12.0,70.9,2.7,64.2,1
LA-2021,Maharashtra,Highway,18.5,1656,66.5,725,3,56.4,99.3,2.7,19.4,1
LA-2022,Haryana,Railway,55.4,1948,46.8,501,0,30.3,72.1,1.7,54.8,1
LA-2023,Haryana,Power Transmission Line,9.1,1724,30.6,831,1,54.6,24.7,5.0,10.5,1
LA-2024,Haryana,Highway,115.1,466,61.5,292,0,11.4,41.2,4.0,9.9,0
LA-2025,Uttar Pradesh,Irrigation Canal,99.7,1128,32.2,57,0,85.2,69.3,6.0,46.2,0
LA-2026,Maharashtra,Power Transmission Line,58.8,1638,52.2,573,1,14.2,70.1,5.1,41.2,1
LA-2027,Madhya Pradesh,Dam/Reservoir,79.8,592,7.7,117,1,29.8,44.6,2.7,68.1,1
LA-2028,Odisha,Highway,76.2,1352,73.2,84,0,43.9,63.3,4.5,15.8,0
LA-2029,Tamil Nadu,Industrial Corridor,47.6,50,46.1,634,0,65.0,92.3,1.3,72.4,0
LA-2030,Karnataka,Dam/Reservoir,36.9,1755,41.9,396,1,41.1,68.4,5.8,57.9,1
LA-2031,Bihar,Port Development,33.6,1230,57.7,547,0,33.7,85.5,3.4,60.0,1
LA-2032,Kerala,Dam/Reservoir,117.9,1487,75.1,675,0,47.5,55.6,2.0,15.3,0
LA-2033,Tamil Nadu,Railway,21.6,1651,16.4,350,0,34.7,55.7,1.6,55.0,1
LA-2034,Maharashtra,Port Development,22.0,441,63.7,553,1,41.4,53.3,7.4,68.5,0
LA-2035,Kerala,Dam/Reservoir,84.7,903,30.1,489,1,25.0,93.3,3.2,27.9,1
LA-2036,Assam,Irrigation Canal,79.3,1717,53.7,526,2,65.4,74.5,6.9,79.5,1
LA-2037,Uttar Pradesh,Power Transmission Line,35.2,333,41.9,635,1,18.2,97.0,8.3,17.2,0
LA-2038,Rajasthan,Industrial Corridor,63.4,1645,14.0,348,2,51.3,75.4,5.5,16.4,0
LA-2039,Haryana,Power Transmission Line,69.4,579,35.5,458,0,18.3,33.7,2.2,18.9,0
LA-2040,Kerala,Irrigation Canal,12.9,1153,29.1,536,2,87.9,72.9,6.5,9.7,1
LA-2041,Haryana,Dam/Reservoir,104.0,1022,64.6,134,0,39.4,39.9,1.6,69.1,0
LA-2042,Rajasthan,Dam/Reservoir,69.4,1374,32.6,198,0,55.3,84.3,8.4,11.5,0
LA-2043,Tamil Nadu,Power Transmission Line,59.6,1674,77.2,89,1,12.6,68.4,7.9,24.6,0
LA-2044,Kerala,Port Development,69.8,701,50.2,186,1,15.0,80.4,4.6,16.2,0
LA-2045,Bihar,Power Transmission Line,54.5,347,41.2,400,1,60.6,76.3,3.4,65.8,0
LA-2046,West Bengal,Port Development,40.2,848,82.5,844,1,25.0,86.9,7.4,50.8,0
LA-2047,Odisha,Industrial Corridor,48.0,1226,17.0,831,1,68.6,87.5,6.1,23.3,1
LA-2048,Telangana,Power Transmission Line,11.7,1502,57.6,688,2,31.8,93.9,2.3,24.8,0
LA-2049,Maharashtra,Railway,149.4,1507,25.5,506,0,18.9,49.8,7.8,64.7,0
LA-2050,Gujarat,Urban Metro,39.7,683,51.2,190,1,68.6,35.5,4.0,36.3,0
LA-2051,Tamil Nadu,Irrigation Canal,147.7,1872,70.2,328,0,64.1,96.7,9.0,26.7,0
LA-2052,Gujarat,Railway,48.6,170,48.7,691,2,54.0,85.9,8.5,75.2,0
LA-2053,Jharkhand,Railway,26.4,237,57.8,818,1,58.7,58.0,3.5,7.4,0
LA-2054,Maharashtra,Dam/Reservoir,102.0,54,15.4,866,3,27.7,75.9,3.3,13.5,1
LA-2055,Jharkhand,Highway,57.9,1853,52.5,355,2,20.4,63.3,4.6,18.0,0
LA-2056,Karnataka,Port Development,185.0,364,74.4,443,0,25.8,53.7,8.2,20.6,0
LA-2057,Punjab,Port Development,25.8,1204,42.9,463,1,34.1,74.6,2.2,22.9,0
LA-2058,Rajasthan,Highway,104.9,1626,55.6,60,1,74.5,82.4,3.8,33.5,0
LA-2059,Madhya Pradesh,Industrial Corridor,108.7,1534,47.6,113,1,39.5,71.5,6.9,61.9,0
LA-2060,Punjab,Industrial Corridor,73.5,1897,81.1,50,2,53.9,96.2,1.3,42.9,1
LA-2061,Kerala,Irrigation Canal,109.3,112,14.1,666,1,57.9,87.0,1.5,11.1,0
LA-2062,Bihar,Urban Metro,40.4,817,68.8,209,2,13.8,91.1,7.9,38.1,0
LA-2063,Kerala,Power Transmission Line,21.5,1014,84.7,633,0,43.7,83.3,5.7,16.8,0
LA-2064,Punjab,Power Transmission Line,28.4,1393,42.2,343,0,7.8,68.7,6.0,20.6,0
LA-2065,Rajasthan,Power Transmission Line,46.1,1247,49.3,716,0,46.3,76.0,3.2,67.5,1
LA-2066,Assam,Port Development,76.1,1122,45.0,112,1,50.4,78.0,5.8,48.4,1
LA-2067,Telangana,Urban Metro,22.9,617,70.7,299,3,35.5,57.0,5.9,75.1,1
